TimePeriod,Area_Name,Indicator_Name,Data_Value,Subgroup_Val
2001, Manipur,Actual Strength - Female,0,Other Jail Cadre Staff
2001, Manipur,Actual Strength - Female,12,Other Medical Staff
2001, Manipur,Actual Strength - Female,0,Other Non-Gazetted Staff
2001, Manipur,Actual Strength - Female,0,Other Officers
2001, Manipur,Actual Strength - Female,2,Pharmacists
2001, Manipur,Actual Strength - Female,0,Probation Officer and Welfare Officer
2001, Manipur,Actual Strength - Female,0,Psychologists and Psychiatrists
2001, Manipur,Actual Strength - Female,0,Resident Medical Officer
2001, Manipur,Actual Strength - Female,2,Social Worker and Other Correctional Staff
2001, Manipur,Actual Strength - Female,0,Supdt.
2001, Manipur,Actual Strength - Female,67,Total Strength of Officials
2001, Manipur,Actual Strength - Female,17,Warders
2001, Mizoram,Actual Strength - Female,0,A.I.G.
2001, Mizoram,Actual Strength - Female,0,Assistant Jailor
2001, Mizoram,Actual Strength - Female,0,Assistant Supdt.
2001, Mizoram,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2001, Mizoram,Actual Strength - Female,0,D.I.G.
2001, Mizoram,Actual Strength - Female,0,Dy. Jailor
2001, Mizoram,Actual Strength - Female,0,Dy. Supdt.
2001, Mizoram,Actual Strength - Female,0,Head Matron
2001, Mizoram,Actual Strength - Female,2,Head Warders
2001, Mizoram,Actual Strength - Female,0,Jailor
2001, Mizoram,Actual Strength - Female,0,Lab Technician and Lab Attendant
2001, Mizoram,Actual Strength - Female,0,Matron
2001, Mizoram,Actual Strength - Female,0,Medical Officer
2001, Mizoram,Actual Strength - Female,0,Officers
2001, Mizoram,Actual Strength - Female,0,Other Cadres
2001, Mizoram,Actual Strength - Female,25,Other Jail Cadre Staff
2001, Mizoram,Actual Strength - Female,6,Other Medical Staff
2001, Mizoram,Actual Strength - Female,2,Other Non-Gazetted Staff
2001, Mizoram,Actual Strength - Female,0,Other Officers
2001, Mizoram,Actual Strength - Female,0,Pharmacists
2001, Mizoram,Actual Strength - Female,0,Probation Officer and Welfare Officer
2001, Mizoram,Actual Strength - Female,0,Psychologists and Psychiatrists
2001, Mizoram,Actual Strength - Female,0,Resident Medical Officer
2001, Mizoram,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2001, Mizoram,Actual Strength - Female,0,Supdt.
2001, Mizoram,Actual Strength - Female,52,Total Strength of Officials
2001, Mizoram,Actual Strength - Female,17,Warders
2001, Tripura,Actual Strength - Female,0,A.I.G.
2001, Tripura,Actual Strength - Female,1,Assistant Jailor
2001, Tripura,Actual Strength - Female,0,Assistant Supdt.
2001, Tripura,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2001, Tripura,Actual Strength - Female,0,D.I.G.
2001, Tripura,Actual Strength - Female,0,Dy. Jailor
2001, Tripura,Actual Strength - Female,0,Dy. Supdt.
2001, Tripura,Actual Strength - Female,14,Head Matron
2001, Tripura,Actual Strength - Female,3,Head Warders
2001, Tripura,Actual Strength - Female,0,Jailor
2001, Tripura,Actual Strength - Female,0,Lab Technician and Lab Attendant
2001, Tripura,Actual Strength - Female,0,Matron
2001, Tripura,Actual Strength - Female,0,Medical Officer
2001, Tripura,Actual Strength - Female,0,Officers
2001, Tripura,Actual Strength - Female,0,Other Cadres
2001, Tripura,Actual Strength - Female,0,Other Jail Cadre Staff
2001, Tripura,Actual Strength - Female,4,Other Medical Staff
2001, Tripura,Actual Strength - Female,7,Other Non-Gazetted Staff
2001, Tripura,Actual Strength - Female,0,Other Officers
2001, Tripura,Actual Strength - Female,1,Pharmacists
2001, Tripura,Actual Strength - Female,0,Probation Officer and Welfare Officer
2001, Tripura,Actual Strength - Female,0,Psychologists and Psychiatrists
2001, Tripura,Actual Strength - Female,0,Resident Medical Officer
2001, Tripura,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2001, Tripura,Actual Strength - Female,0,Supdt.
2001, Tripura,Actual Strength - Female,30,Total Strength of Officials
2001, Tripura,Actual Strength - Female,0,Warders
2001, Meghalaya,Actual Strength - Female,0,A.I.G.
2001, Meghalaya,Actual Strength - Female,0,Assistant Jailor
2001, Meghalaya,Actual Strength - Female,0,Assistant Supdt.
2001, Meghalaya,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2001, Meghalaya,Actual Strength - Female,0,D.I.G.
2001, Meghalaya,Actual Strength - Female,0,Dy. Jailor
2001, Meghalaya,Actual Strength - Female,0,Dy. Supdt.
2001, Meghalaya,Actual Strength - Female,0,Head Matron
2001, Meghalaya,Actual Strength - Female,0,Head Warders
2001, Meghalaya,Actual Strength - Female,1,Jailor
2001, Meghalaya,Actual Strength - Female,0,Lab Technician and Lab Attendant
2001, Meghalaya,Actual Strength - Female,0,Matron
2001, Meghalaya,Actual Strength - Female,0,Medical Officer
2001, Meghalaya,Actual Strength - Female,0,Officers
2001, Meghalaya,Actual Strength - Female,0,Other Cadres
2001, Meghalaya,Actual Strength - Female,0,Other Jail Cadre Staff
2001, Meghalaya,Actual Strength - Female,1,Other Medical Staff
2001, Meghalaya,Actual Strength - Female,4,Other Non-Gazetted Staff
2001, Meghalaya,Actual Strength - Female,0,Other Officers
2001, Meghalaya,Actual Strength - Female,0,Pharmacists
2001, Meghalaya,Actual Strength - Female,0,Probation Officer and Welfare Officer
2001, Meghalaya,Actual Strength - Female,0,Psychologists and Psychiatrists
2001, Meghalaya,Actual Strength - Female,0,Resident Medical Officer
2001, Meghalaya,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2001, Meghalaya,Actual Strength - Female,0,Supdt.
2001, Meghalaya,Actual Strength - Female,17,Total Strength of Officials
2001, Meghalaya,Actual Strength - Female,11,Warders
2001, Assam,Actual Strength - Female,0,A.I.G.
2001, Assam,Actual Strength - Female,5,Assistant Jailor
2001, Assam,Actual Strength - Female,0,Assistant Supdt.
2001, Assam,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2001, Assam,Actual Strength - Female,0,D.I.G.
2001, Assam,Actual Strength - Female,0,Dy. Jailor
2001, Assam,Actual Strength - Female,0,Dy. Supdt.
2001, Assam,Actual Strength - Female,0,Head Matron
2001, Assam,Actual Strength - Female,8,Head Warders
2001, Assam,Actual Strength - Female,1,Jailor
2001, Assam,Actual Strength - Female,0,Lab Technician and Lab Attendant
2001, Assam,Actual Strength - Female,0,Matron
2001, Assam,Actual Strength - Female,0,Medical Officer
2001, Assam,Actual Strength - Female,0,Officers
2001, Assam,Actual Strength - Female,7,Other Cadres
2001, Assam,Actual Strength - Female,0,Other Jail Cadre Staff
2001, Assam,Actual Strength - Female,0,Other Medical Staff
2001, Assam,Actual Strength - Female,0,Other Non-Gazetted Staff
2001, Assam,Actual Strength - Female,0,Other Officers
2001, Assam,Actual Strength - Female,0,Pharmacists
2001, Assam,Actual Strength - Female,0,Probation Officer and Welfare Officer
2001, Assam,Actual Strength - Female,0,Psychologists and Psychiatrists
2001, Assam,Actual Strength - Female,0,Resident Medical Officer
2001, Assam,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2001, Assam,Actual Strength - Female,0,Supdt.
2001, Assam,Actual Strength - Female,103,Total Strength of Officials
2001, Assam,Actual Strength - Female,82,Warders
2001, West Bengal,Actual Strength - Female,0,A.I.G.
2001, West Bengal,Actual Strength - Female,1,Assistant Jailor
2001, West Bengal,Actual Strength - Female,0,Assistant Supdt.
2001, West Bengal,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2001, West Bengal,Actual Strength - Female,0,D.I.G.
2001, West Bengal,Actual Strength - Female,1,Dy. Jailor
2001, West Bengal,Actual Strength - Female,1,Dy. Supdt.
2001, West Bengal,Actual Strength - Female,0,Head Matron
2001, West Bengal,Actual Strength - Female,0,Head Warders
2001, West Bengal,Actual Strength - Female,1,Jailor
2001, West Bengal,Actual Strength - Female,0,Lab Technician and Lab Attendant
2001, West Bengal,Actual Strength - Female,2,Matron
2001, West Bengal,Actual Strength - Female,1,Medical Officer
2001, West Bengal,Actual Strength - Female,0,Officers
2001, West Bengal,Actual Strength - Female,10,Other Cadres
2001, West Bengal,Actual Strength - Female,0,Other Jail Cadre Staff
2001, West Bengal,Actual Strength - Female,0,Other Medical Staff
2001, West Bengal,Actual Strength - Female,7,Other Non-Gazetted Staff
2001, West Bengal,Actual Strength - Female,0,Other Officers
2001, West Bengal,Actual Strength - Female,0,Pharmacists
2001, West Bengal,Actual Strength - Female,4,Probation Officer and Welfare Officer
2001, West Bengal,Actual Strength - Female,0,Psychologists and Psychiatrists
2001, West Bengal,Actual Strength - Female,0,Resident Medical Officer
2001, West Bengal,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2001, West Bengal,Actual Strength - Female,0,Supdt.
2001, West Bengal,Actual Strength - Female,183,Total Strength of Officials
2001, West Bengal,Actual Strength - Female,155,Warders
2001, Jharkhand,Actual Strength - Female,0,A.I.G.
2001, Jharkhand,Actual Strength - Female,1,Assistant Jailor
2001, Jharkhand,Actual Strength - Female,0,Assistant Supdt.
2001, Jharkhand,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2001, Jharkhand,Actual Strength - Female,0,D.I.G.
2001, Jharkhand,Actual Strength - Female,0,Dy. Jailor
2001, Jharkhand,Actual Strength - Female,0,Dy. Supdt.
2001, Jharkhand,Actual Strength - Female,0,Head Matron
2001, Jharkhand,Actual Strength - Female,0,Head Warders
2001, Jharkhand,Actual Strength - Female,0,Jailor
2001, Jharkhand,Actual Strength - Female,0,Lab Technician and Lab Attendant
2001, Jharkhand,Actual Strength - Female,24,Matron
2001, Jharkhand,Actual Strength - Female,0,Medical Officer
2001, Jharkhand,Actual Strength - Female,0,Officers
2001, Jharkhand,Actual Strength - Female,0,Other Cadres
2001, Jharkhand,Actual Strength - Female,15,Other Jail Cadre Staff
2001, Jharkhand,Actual Strength - Female,0,Other Medical Staff
2001, Jharkhand,Actual Strength - Female,0,Other Non-Gazetted Staff
2001, Jharkhand,Actual Strength - Female,0,Other Officers
2001, Jharkhand,Actual Strength - Female,0,Pharmacists
2001, Jharkhand,Actual Strength - Female,4,Probation Officer and Welfare Officer
2001, Jharkhand,Actual Strength - Female,0,Psychologists and Psychiatrists
2001, Jharkhand,Actual Strength - Female,0,Resident Medical Officer
2001, Jharkhand,Actual Strength - Female,1,Social Worker and Other Correctional Staff
2001, Jharkhand,Actual Strength - Female,1,Supdt.
2001, Jharkhand,Actual Strength - Female,72,Total Strength of Officials
2001, Jharkhand,Actual Strength - Female,26,Warders
2001, Odisha,Actual Strength - Female,0,A.I.G.
2001, Odisha,Actual Strength - Female,3,Assistant Jailor
2001, Odisha,Actual Strength - Female,0,Assistant Supdt.
2001, Odisha,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2001, Odisha,Actual Strength - Female,0,D.I.G.
2001, Odisha,Actual Strength - Female,0,Dy. Jailor
2001, Odisha,Actual Strength - Female,0,Dy. Supdt.
2001, Odisha,Actual Strength - Female,2,Head Matron
2001, Odisha,Actual Strength - Female,0,Head Warders
2001, Odisha,Actual Strength - Female,0,Jailor
2001, Odisha,Actual Strength - Female,0,Lab Technician and Lab Attendant
2001, Odisha,Actual Strength - Female,8,Matron
2001, Odisha,Actual Strength - Female,0,Medical Officer
2001, Odisha,Actual Strength - Female,0,Officers
2001, Odisha,Actual Strength - Female,2,Other Cadres
2001, Odisha,Actual Strength - Female,24,Other Jail Cadre Staff
2001, Odisha,Actual Strength - Female,0,Other Medical Staff
2001, Odisha,Actual Strength - Female,1,Other Non-Gazetted Staff
2001, Odisha,Actual Strength - Female,0,Other Officers
2001, Odisha,Actual Strength - Female,1,Pharmacists
2001, Odisha,Actual Strength - Female,4,Probation Officer and Welfare Officer
2001, Odisha,Actual Strength - Female,0,Psychologists and Psychiatrists
2001, Odisha,Actual Strength - Female,0,Resident Medical Officer
2001, Odisha,Actual Strength - Female,1,Social Worker and Other Correctional Staff
2001, Odisha,Actual Strength - Female,0,Supdt.
2001, Odisha,Actual Strength - Female,46,Total Strength of Officials
2001, Odisha,Actual Strength - Female,0,Warders
2001, Chhattisgarh,Actual Strength - Female,0,A.I.G.
2001, Chhattisgarh,Actual Strength - Female,1,Assistant Jailor
2001, Chhattisgarh,Actual Strength - Female,0,Assistant Supdt.
2001, Chhattisgarh,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2001, Chhattisgarh,Actual Strength - Female,0,D.I.G.
2001, Chhattisgarh,Actual Strength - Female,0,Dy. Jailor
2001, Chhattisgarh,Actual Strength - Female,0,Dy. Supdt.
2001, Chhattisgarh,Actual Strength - Female,1,Head Matron
2001, Chhattisgarh,Actual Strength - Female,51,Head Warders
2001, Chhattisgarh,Actual Strength - Female,0,Jailor
2001, Chhattisgarh,Actual Strength - Female,0,Lab Technician and Lab Attendant
2001, Chhattisgarh,Actual Strength - Female,1,Matron
2001, Chhattisgarh,Actual Strength - Female,0,Medical Officer
2001, Chhattisgarh,Actual Strength - Female,0,Officers
2001, Chhattisgarh,Actual Strength - Female,0,Other Cadres
2001, Chhattisgarh,Actual Strength - Female,0,Other Jail Cadre Staff
2001, Chhattisgarh,Actual Strength - Female,0,Other Medical Staff
2001, Chhattisgarh,Actual Strength - Female,2,Other Non-Gazetted Staff
2001, Chhattisgarh,Actual Strength - Female,0,Other Officers
2001, Chhattisgarh,Actual Strength - Female,0,Pharmacists
2001, Chhattisgarh,Actual Strength - Female,0,Probation Officer and Welfare Officer
2001, Chhattisgarh,Actual Strength - Female,0,Psychologists and Psychiatrists
2001, Chhattisgarh,Actual Strength - Female,0,Resident Medical Officer
2001, Chhattisgarh,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2001, Chhattisgarh,Actual Strength - Female,0,Supdt.
2001, Chhattisgarh,Actual Strength - Female,66,Total Strength of Officials
2001, Chhattisgarh,Actual Strength - Female,10,Warders
2001, Madhya Pradesh,Actual Strength - Female,0,A.I.G.
2001, Madhya Pradesh,Actual Strength - Female,5,Assistant Jailor
2001, Madhya Pradesh,Actual Strength - Female,0,Assistant Supdt.
2001, Madhya Pradesh,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2001, Madhya Pradesh,Actual Strength - Female,0,D.I.G.
2001, Madhya Pradesh,Actual Strength - Female,0,Dy. Jailor
2001, Madhya Pradesh,Actual Strength - Female,0,Dy. Supdt.
2001, Madhya Pradesh,Actual Strength - Female,0,Head Matron
2001, Madhya Pradesh,Actual Strength - Female,0,Head Warders
2001, Madhya Pradesh,Actual Strength - Female,0,Jailor
2001, Madhya Pradesh,Actual Strength - Female,0,Lab Technician and Lab Attendant
2001, Madhya Pradesh,Actual Strength - Female,0,Matron
2001, Madhya Pradesh,Actual Strength - Female,0,Medical Officer
2001, Madhya Pradesh,Actual Strength - Female,0,Officers
2001, Madhya Pradesh,Actual Strength - Female,0,Other Cadres
2001, Madhya Pradesh,Actual Strength - Female,0,Other Jail Cadre Staff
2001, Madhya Pradesh,Actual Strength - Female,0,Other Medical Staff
2001, Madhya Pradesh,Actual Strength - Female,0,Other Non-Gazetted Staff
2001, Madhya Pradesh,Actual Strength - Female,0,Other Officers
2001, Madhya Pradesh,Actual Strength - Female,0,Pharmacists
2001, Madhya Pradesh,Actual Strength - Female,2,Probation Officer and Welfare Officer
2001, Madhya Pradesh,Actual Strength - Female,0,Psychologists and Psychiatrists
2001, Madhya Pradesh,Actual Strength - Female,0,Resident Medical Officer
2001, Madhya Pradesh,Actual Strength - Female,2,Social Worker and Other Correctional Staff
2001, Madhya Pradesh,Actual Strength - Female,0,Supdt.
2001, Madhya Pradesh,Actual Strength - Female,71,Total Strength of Officials
2001, Madhya Pradesh,Actual Strength - Female,62,Warders
2001, Gujarat,Actual Strength - Female,0,A.I.G.
2001, Gujarat,Actual Strength - Female,0,Assistant Jailor
2001, Gujarat,Actual Strength - Female,0,Assistant Supdt.
2001, Gujarat,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2001, Gujarat,Actual Strength - Female,0,D.I.G.
2001, Gujarat,Actual Strength - Female,0,Dy. Jailor
2001, Gujarat,Actual Strength - Female,0,Dy. Supdt.
2001, Gujarat,Actual Strength - Female,1,Head Matron
2001, Gujarat,Actual Strength - Female,0,Head Warders
2001, Gujarat,Actual Strength - Female,0,Jailor
2001, Gujarat,Actual Strength - Female,0,Lab Technician and Lab Attendant
2001, Gujarat,Actual Strength - Female,15,Matron
2001, Gujarat,Actual Strength - Female,0,Medical Officer
2001, Gujarat,Actual Strength - Female,0,Officers
2001, Gujarat,Actual Strength - Female,0,Other Cadres
2001, Gujarat,Actual Strength - Female,0,Other Jail Cadre Staff
2001, Gujarat,Actual Strength - Female,0,Other Medical Staff
2001, Gujarat,Actual Strength - Female,15,Other Non-Gazetted Staff
2001, Gujarat,Actual Strength - Female,0,Other Officers
2001, Gujarat,Actual Strength - Female,0,Pharmacists
2001, Gujarat,Actual Strength - Female,0,Probation Officer and Welfare Officer
2001, Gujarat,Actual Strength - Female,0,Psychologists and Psychiatrists
2001, Gujarat,Actual Strength - Female,0,Resident Medical Officer
2001, Gujarat,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2001, Gujarat,Actual Strength - Female,0,Supdt.
2001, Gujarat,Actual Strength - Female,31,Total Strength of Officials
2001, Gujarat,Actual Strength - Female,0,Warders
2001,Daman & Diu,Actual Strength - Female,0,A.I.G.
2001,Daman & Diu,Actual Strength - Female,0,Assistant Jailor
2001,Daman & Diu,Actual Strength - Female,0,Assistant Supdt.
2001,Daman & Diu,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2001,Daman & Diu,Actual Strength - Female,0,D.I.G.
2001,Daman & Diu,Actual Strength - Female,0,Dy. Jailor
2001,Daman & Diu,Actual Strength - Female,0,Dy. Supdt.
2001,Daman & Diu,Actual Strength - Female,0,Head Matron
2001,Daman & Diu,Actual Strength - Female,0,Head Warders
2001,Daman & Diu,Actual Strength - Female,0,Jailor
2001,Daman & Diu,Actual Strength - Female,0,Lab Technician and Lab Attendant
2001,Daman & Diu,Actual Strength - Female,0,Matron
2001,Daman & Diu,Actual Strength - Female,0,Medical Officer
2001,Daman & Diu,Actual Strength - Female,0,Officers
2001,Daman & Diu,Actual Strength - Female,0,Other Cadres
2001,Daman & Diu,Actual Strength - Female,0,Other Jail Cadre Staff
2001,Daman & Diu,Actual Strength - Female,0,Other Medical Staff
2001,Daman & Diu,Actual Strength - Female,0,Other Non-Gazetted Staff
