state_name,year,details,Male,Female,Total
Chhattisgarh,2007,Un-natural Deaths,3,0,3
Chhattisgarh,2007,Un-natural Deaths - Suicides,2,0,2
Chhattisgarh,2007,Un-natural Deaths - Execution,0,0,0
Chhattisgarh,2007,Un-natural Deaths - Murder by inmates,1,0,1
Chhattisgarh,2007,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chhattisgarh,2007,Un-natural Deaths - Deaths due to firing,0,0,0
Chhattisgarh,2007,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chhattisgarh,2007,Un-natural Deaths - Others,0,0,0
Chhattisgarh,2008,Natural Deaths,39,1,40
Chhattisgarh,2008,Un-natural Deaths,1,0,1
Chhattisgarh,2008,Un-natural Deaths - Suicides,1,0,1
Chhattisgarh,2008,Un-natural Deaths - Execution,0,0,0
Chhattisgarh,2008,Un-natural Deaths - Murder by inmates,0,0,0
Chhattisgarh,2008,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chhattisgarh,2008,Un-natural Deaths - Deaths due to firing,0,0,0
Chhattisgarh,2008,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chhattisgarh,2008,Un-natural Deaths - Others,0,0,0
Chhattisgarh,2009,Natural Deaths,23,1,24
Chhattisgarh,2009,Un-natural Deaths,4,0,4
Chhattisgarh,2009,Un-natural Deaths - Suicides,0,0,0
Chhattisgarh,2009,Un-natural Deaths - Execution,0,0,0
Chhattisgarh,2009,Un-natural Deaths - Murder by inmates,0,0,0
Chhattisgarh,2009,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chhattisgarh,2009,Un-natural Deaths - Deaths due to firing,0,0,0
Chhattisgarh,2009,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chhattisgarh,2009,Un-natural Deaths - Others,4,0,4
Chhattisgarh,2010,Natural Deaths,29,2,31
Chhattisgarh,2010,Un-natural Deaths,4,0,4
Chhattisgarh,2010,Un-natural Deaths - Suicides,0,0,0
Chhattisgarh,2010,Un-natural Deaths - Execution,0,0,0
Chhattisgarh,2010,Un-natural Deaths - Murder by inmates,0,0,0
Chhattisgarh,2010,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chhattisgarh,2010,Un-natural Deaths - Deaths due to firing,0,0,0
Chhattisgarh,2010,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chhattisgarh,2010,Un-natural Deaths - Others,4,0,4
Chhattisgarh,2011,Natural Deaths,39,1,40
Chhattisgarh,2011,Un-natural Deaths,1,0,1
Chhattisgarh,2011,Un-natural Deaths - Suicides,0,0,0
Chhattisgarh,2011,Un-natural Deaths - Execution,0,0,0
Chhattisgarh,2011,Un-natural Deaths - Murder by inmates,1,0,1
Chhattisgarh,2011,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chhattisgarh,2011,Un-natural Deaths - Deaths due to firing,0,0,0
Chhattisgarh,2011,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chhattisgarh,2011,Un-natural Deaths - Others,0,0,0
Goa,2001,Natural Deaths,2,1,3
Goa,2001,Un-natural Deaths,0,0,0
Goa,2001,Un-natural Deaths - Suicides,0,0,0
Goa,2001,Un-natural Deaths - Execution,0,0,0
Goa,2001,Un-natural Deaths - Murder by inmates,0,0,0
Goa,2001,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Goa,2001,Un-natural Deaths - Deaths due to firing,0,0,0
Goa,2001,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Goa,2001,Un-natural Deaths - Others,0,0,0
Goa,2002,Natural Deaths,1,0,1
Goa,2002,Un-natural Deaths,0,0,0
Goa,2002,Un-natural Deaths - Suicides,0,0,0
Goa,2002,Un-natural Deaths - Execution,0,0,0
Goa,2002,Un-natural Deaths - Murder by inmates,0,0,0
Goa,2002,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Goa,2002,Un-natural Deaths - Deaths due to firing,0,0,0
Goa,2002,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Goa,2002,Un-natural Deaths - Others,0,0,0
Goa,2003,Natural Deaths,0,0,0
Goa,2003,Un-natural Deaths,0,0,0
Goa,2003,Un-natural Deaths - Suicides,0,0,0
Goa,2003,Un-natural Deaths - Execution,0,0,0
Goa,2003,Un-natural Deaths - Murder by inmates,0,0,0
Goa,2003,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Goa,2003,Un-natural Deaths - Deaths due to firing,0,0,0
Goa,2003,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Goa,2003,Un-natural Deaths - Others,0,0,0
Goa,2004,Natural Deaths,0,0,0
Goa,2004,Un-natural Deaths,1,0,1
Goa,2004,Un-natural Deaths - Suicides,1,0,1
Goa,2004,Un-natural Deaths - Execution,0,0,0
Goa,2004,Un-natural Deaths - Murder by inmates,0,0,0
Goa,2004,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Goa,2004,Un-natural Deaths - Deaths due to firing,0,0,0
Goa,2004,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Goa,2004,Un-natural Deaths - Others,0,0,0
Goa,2005,Natural Deaths,1,0,1
Goa,2005,Un-natural Deaths,3,0,3
Goa,2005,Un-natural Deaths - Suicides,1,0,1
Goa,2005,Un-natural Deaths - Execution,0,0,0
Goa,2005,Un-natural Deaths - Murder by inmates,0,0,0
Goa,2005,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Goa,2005,Un-natural Deaths - Deaths due to firing,0,0,0
Goa,2005,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Goa,2005,Un-natural Deaths - Others,2,0,2
Goa,2006,Natural Deaths,0,0,0
Goa,2006,Un-natural Deaths,0,0,0
Goa,2006,Un-natural Deaths - Suicides,0,0,0
Goa,2006,Un-natural Deaths - Execution,0,0,0
Goa,2006,Un-natural Deaths - Murder by inmates,0,0,0
Goa,2006,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Goa,2006,Un-natural Deaths - Deaths due to firing,0,0,0
Goa,2006,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Goa,2006,Un-natural Deaths - Others,0,0,0
Goa,2007,Natural Deaths,0,0,0
Goa,2007,Un-natural Deaths,0,0,0
Goa,2007,Un-natural Deaths - Suicides,0,0,0
Goa,2007,Un-natural Deaths - Execution,0,0,0
Goa,2007,Un-natural Deaths - Murder by inmates,0,0,0
Goa,2007,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Goa,2007,Un-natural Deaths - Deaths due to firing,0,0,0
Goa,2007,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Goa,2007,Un-natural Deaths - Others,0,0,0
Goa,2008,Natural Deaths,1,0,1
Goa,2008,Un-natural Deaths,1,0,1
Goa,2008,Un-natural Deaths - Suicides,0,0,0
Goa,2008,Un-natural Deaths - Execution,0,0,0
Goa,2008,Un-natural Deaths - Murder by inmates,0,0,0
Goa,2008,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Goa,2008,Un-natural Deaths - Deaths due to firing,0,0,0
Goa,2008,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Goa,2008,Un-natural Deaths - Others,1,0,1
Goa,2009,Natural Deaths,0,0,0
Goa,2009,Un-natural Deaths,0,1,1
Goa,2009,Un-natural Deaths - Suicides,0,0,0
Goa,2009,Un-natural Deaths - Execution,0,0,0
Goa,2009,Un-natural Deaths - Murder by inmates,0,0,0
Goa,2009,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Goa,2009,Un-natural Deaths - Deaths due to firing,0,0,0
Goa,2009,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Goa,2009,Un-natural Deaths - Others,0,1,1
Goa,2010,Natural Deaths,0,0,0
Goa,2010,Un-natural Deaths,0,0,0
Goa,2010,Un-natural Deaths - Suicides,0,0,0
Goa,2010,Un-natural Deaths - Execution,0,0,0
Goa,2010,Un-natural Deaths - Murder by inmates,0,0,0
Goa,2010,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Goa,2010,Un-natural Deaths - Deaths due to firing,0,0,0
Goa,2010,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Goa,2010,Un-natural Deaths - Others,0,0,0
Goa,2011,Natural Deaths,1,0,1
Goa,2011,Un-natural Deaths,0,0,0
Goa,2011,Un-natural Deaths - Suicides,0,0,0
Goa,2011,Un-natural Deaths - Execution,0,0,0
Goa,2011,Un-natural Deaths - Murder by inmates,0,0,0
Goa,2011,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Goa,2011,Un-natural Deaths - Deaths due to firing,0,0,0
Goa,2011,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Goa,2011,Un-natural Deaths - Others,0,0,0
Goa,2012,Natural Deaths,2,0,2
Goa,2012,Un-natural Deaths,0,0,0
Goa,2012,Un-natural Deaths - Suicides,0,0,0
Goa,2012,Un-natural Deaths - Execution,0,0,0
Goa,2012,Un-natural Deaths - Murder by inmates,0,0,0
Goa,2012,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Goa,2012,Un-natural Deaths - Deaths due to firing,0,0,0
Goa,2012,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Goa,2012,Un-natural Deaths - Others,0,0,0
Gujarat,2001,Natural Deaths,29,0,29
Gujarat,2001,Un-natural Deaths,0,0,0
Gujarat,2001,Un-natural Deaths - Suicides,0,0,0
Gujarat,2001,Un-natural Deaths - Execution,0,0,0
Gujarat,2001,Un-natural Deaths - Murder by inmates,0,0,0
Gujarat,2001,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Gujarat,2001,Un-natural Deaths - Deaths due to firing,0,0,0
Gujarat,2001,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Gujarat,2001,Un-natural Deaths - Others,0,0,0
Gujarat,2002,Natural Deaths,20,1,21
Gujarat,2002,Un-natural Deaths,0,0,0
Gujarat,2002,Un-natural Deaths - Suicides,0,0,0
Gujarat,2002,Un-natural Deaths - Execution,0,0,0
Gujarat,2002,Un-natural Deaths - Murder by inmates,0,0,0
Gujarat,2002,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Gujarat,2002,Un-natural Deaths - Deaths due to firing,0,0,0
Gujarat,2002,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Gujarat,2002,Un-natural Deaths - Others,0,0,0
Gujarat,2003,Natural Deaths,32,0,32
Gujarat,2003,Un-natural Deaths,1,0,1
Gujarat,2003,Un-natural Deaths - Suicides,1,0,1
Gujarat,2003,Un-natural Deaths - Execution,0,0,0
Gujarat,2003,Un-natural Deaths - Murder by inmates,0,0,0
Gujarat,2003,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Gujarat,2003,Un-natural Deaths - Deaths due to firing,0,0,0
Gujarat,2003,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Gujarat,2003,Un-natural Deaths - Others,0,0,0
Gujarat,2004,Natural Deaths,23,1,24
Gujarat,2004,Un-natural Deaths,4,0,4
Gujarat,2004,Un-natural Deaths - Suicides,2,0,2
Gujarat,2004,Un-natural Deaths - Execution,0,0,0
Gujarat,2004,Un-natural Deaths - Murder by inmates,1,0,1
Gujarat,2004,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Gujarat,2004,Un-natural Deaths - Deaths due to firing,1,0,1
Gujarat,2004,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Gujarat,2004,Un-natural Deaths - Others,0,0,0
Gujarat,2005,Natural Deaths,25,2,27
Gujarat,2005,Un-natural Deaths,5,0,5
Gujarat,2005,Un-natural Deaths - Suicides,0,0,0
Gujarat,2005,Un-natural Deaths - Execution,0,0,0
Gujarat,2005,Un-natural Deaths - Murder by inmates,0,0,0
Gujarat,2005,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Gujarat,2005,Un-natural Deaths - Deaths due to firing,0,0,0
Gujarat,2005,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Gujarat,2005,Un-natural Deaths - Others,5,0,5
Gujarat,2006,Natural Deaths,47,0,47
Gujarat,2006,Un-natural Deaths,0,1,1
Gujarat,2006,Un-natural Deaths - Suicides,0,1,1
Gujarat,2006,Un-natural Deaths - Execution,0,0,0
Gujarat,2006,Un-natural Deaths - Murder by inmates,0,0,0
Gujarat,2006,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Gujarat,2006,Un-natural Deaths - Deaths due to firing,0,0,0
Gujarat,2006,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Gujarat,2006,Un-natural Deaths - Others,0,0,0
Gujarat,2007,Natural Deaths,26,0,26
Gujarat,2007,Un-natural Deaths,0,0,0
Gujarat,2007,Un-natural Deaths - Suicides,0,0,0
Gujarat,2007,Un-natural Deaths - Execution,0,0,0
Gujarat,2007,Un-natural Deaths - Murder by inmates,0,0,0
Gujarat,2007,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Gujarat,2007,Un-natural Deaths - Deaths due to firing,0,0,0
Gujarat,2007,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Gujarat,2007,Un-natural Deaths - Others,0,0,0
Gujarat,2008,Natural Deaths,30,4,34
Gujarat,2008,Un-natural Deaths,0,0,0
Gujarat,2008,Un-natural Deaths - Suicides,0,0,0
Gujarat,2008,Un-natural Deaths - Execution,0,0,0
Gujarat,2008,Un-natural Deaths - Murder by inmates,0,0,0
Gujarat,2008,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Gujarat,2008,Un-natural Deaths - Deaths due to firing,0,0,0
Gujarat,2008,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Gujarat,2008,Un-natural Deaths - Others,0,0,0
Gujarat,2009,Natural Deaths,40,0,40
Gujarat,2009,Un-natural Deaths,1,0,1
Gujarat,2009,Un-natural Deaths - Suicides,0,0,0
Gujarat,2009,Un-natural Deaths - Execution,0,0,0
Gujarat,2009,Un-natural Deaths - Murder by inmates,0,0,0
Gujarat,2009,Un-natural Deaths - Death due to assault by outside elements during transit or,1,0,1
Gujarat,2009,Un-natural Deaths - Deaths due to firing,0,0,0
Gujarat,2009,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Gujarat,2009,Un-natural Deaths - Others,0,0,0
Gujarat,2010,Natural Deaths,38,1,39
Gujarat,2010,Un-natural Deaths,1,0,1
Gujarat,2010,Un-natural Deaths - Suicides,1,0,1
Gujarat,2010,Un-natural Deaths - Execution,0,0,0
Gujarat,2010,Un-natural Deaths - Murder by inmates,0,0,0
Gujarat,2010,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Gujarat,2010,Un-natural Deaths - Deaths due to firing,0,0,0
Gujarat,2010,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Gujarat,2010,Un-natural Deaths - Others,0,0,0
Gujarat,2011,Natural Deaths,44,0,44
Gujarat,2011,Un-natural Deaths,4,0,4
Gujarat,2011,Un-natural Deaths - Suicides,4,0,4
Gujarat,2011,Un-natural Deaths - Execution,0,0,0
Gujarat,2011,Un-natural Deaths - Murder by inmates,0,0,0
Gujarat,2011,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Gujarat,2011,Un-natural Deaths - Deaths due to firing,0,0,0
Gujarat,2011,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Gujarat,2011,Un-natural Deaths - Others,0,0,0
Gujarat,2012,Natural Deaths,22,1,23
Gujarat,2012,Un-natural Deaths,2,0,2
Gujarat,2012,Un-natural Deaths - Suicides,2,0,2
Gujarat,2012,Un-natural Deaths - Execution,0,0,0
Gujarat,2012,Un-natural Deaths - Murder by inmates,0,0,0
Gujarat,2012,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Gujarat,2012,Un-natural Deaths - Deaths due to firing,0,0,0
Gujarat,2012,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Gujarat,2012,Un-natural Deaths - Others,0,0,0
Haryana,2001,Natural Deaths,10,0,10
Haryana,2001,Un-natural Deaths,3,0,3
Haryana,2001,Un-natural Deaths - Suicides,3,0,3
Haryana,2001,Un-natural Deaths - Execution,0,0,0
Haryana,2001,Un-natural Deaths - Murder by inmates,0,0,0
Haryana,2001,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Haryana,2001,Un-natural Deaths - Deaths due to firing,0,0,0
Haryana,2001,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Haryana,2001,Un-natural Deaths - Others,0,0,0
Haryana,2002,Natural Deaths,5,0,5
Haryana,2002,Un-natural Deaths,14,0,14
Haryana,2002,Un-natural Deaths - Suicides,11,0,11
Haryana,2002,Un-natural Deaths - Execution,1,0,1
Haryana,2002,Un-natural Deaths - Murder by inmates,2,0,2
Haryana,2002,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Haryana,2002,Un-natural Deaths - Deaths due to firing,0,0,0
Haryana,2002,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Haryana,2002,Un-natural Deaths - Others,0,0,0
Haryana,2003,Natural Deaths,12,0,12
Haryana,2003,Un-natural Deaths,9,0,9
Haryana,2003,Un-natural Deaths - Suicides,1,0,1
Haryana,2003,Un-natural Deaths - Execution,0,0,0
Haryana,2003,Un-natural Deaths - Murder by inmates,8,0,8
Haryana,2003,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Haryana,2003,Un-natural Deaths - Deaths due to firing,0,0,0
Haryana,2003,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Haryana,2003,Un-natural Deaths - Others,0,0,0
Haryana,2004,Natural Deaths,23,2,25
Haryana,2004,Un-natural Deaths,4,3,7
Haryana,2004,Un-natural Deaths - Suicides,1,0,1
Haryana,2004,Un-natural Deaths - Execution,0,0,0
Haryana,2004,Un-natural Deaths - Murder by inmates,1,0,1
Haryana,2004,Un-natural Deaths - Death due to assault by outside elements during transit or,2,0,2
Haryana,2004,Un-natural Deaths - Deaths due to firing,0,0,0
Haryana,2004,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,3,3
Haryana,2004,Un-natural Deaths - Others,0,0,0
Haryana,2005,Natural Deaths,14,1,15
Haryana,2005,Un-natural Deaths,0,0,0
Haryana,2005,Un-natural Deaths - Suicides,0,0,0
Haryana,2005,Un-natural Deaths - Execution,0,0,0
Haryana,2005,Un-natural Deaths - Murder by inmates,0,0,0
Haryana,2005,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Haryana,2005,Un-natural Deaths - Deaths due to firing,0,0,0
Haryana,2005,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Haryana,2005,Un-natural Deaths - Others,0,0,0
Haryana,2006,Natural Deaths,41,4,45
Haryana,2006,Un-natural Deaths,1,1,2
Haryana,2006,Un-natural Deaths - Suicides,1,1,2
Haryana,2006,Un-natural Deaths - Execution,0,0,0
Haryana,2006,Un-natural Deaths - Murder by inmates,0,0,0
Haryana,2006,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Haryana,2006,Un-natural Deaths - Deaths due to firing,0,0,0
Haryana,2006,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Haryana,2006,Un-natural Deaths - Others,0,0,0
Haryana,2007,Natural Deaths,26,1,27
Haryana,2007,Un-natural Deaths,4,1,5
Haryana,2007,Un-natural Deaths - Suicides,4,1,5
Haryana,2007,Un-natural Deaths - Execution,0,0,0
Haryana,2007,Un-natural Deaths - Murder by inmates,0,0,0
Haryana,2007,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Haryana,2007,Un-natural Deaths - Deaths due to firing,0,0,0
Haryana,2007,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Haryana,2007,Un-natural Deaths - Others,0,0,0
Haryana,2008,Natural Deaths,31,0,31
Haryana,2008,Un-natural Deaths,9,1,10
Haryana,2008,Un-natural Deaths - Suicides,0,1,1
Haryana,2008,Un-natural Deaths - Execution,0,0,0
Haryana,2008,Un-natural Deaths - Murder by inmates,0,0,0
Haryana,2008,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Haryana,2008,Un-natural Deaths - Deaths due to firing,0,0,0
Haryana,2008,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Haryana,2008,Un-natural Deaths - Others,9,0,9
Haryana,2009,Natural Deaths,25,2,27
Haryana,2009,Un-natural Deaths,5,1,6
Haryana,2009,Un-natural Deaths - Suicides,4,0,4
Haryana,2009,Un-natural Deaths - Execution,0,0,0
Haryana,2009,Un-natural Deaths - Murder by inmates,1,0,1
Haryana,2009,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Haryana,2009,Un-natural Deaths - Deaths due to firing,0,0,0
Haryana,2009,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Haryana,2009,Un-natural Deaths - Others,0,1,1
Haryana,2010,Natural Deaths,28,3,31
Haryana,2010,Un-natural Deaths,5,0,5
Haryana,2010,Un-natural Deaths - Suicides,1,0,1
Haryana,2010,Un-natural Deaths - Execution,0,0,0
Haryana,2010,Un-natural Deaths - Murder by inmates,1,0,1
Haryana,2010,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Haryana,2010,Un-natural Deaths - Deaths due to firing,0,0,0
Haryana,2010,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Haryana,2010,Un-natural Deaths - Others,3,0,3
Haryana,2011,Natural Deaths,30,0,30
Haryana,2011,Un-natural Deaths,7,0,7
